category,subcategory,vendor_guess,date_guess,Name,FullName,Extension,Length,LastWriteTime
professional-az,az-work-doc,AstraZeneca,,Draft White paper Generative AI for AZ Patient Safety for comments (1).docx,C:\Users\alto8\Downloads\Draft White paper Generative AI for AZ Patient Safety for comments (1).docx,.docx,36308,7/11/2024 9:46:25 AM
professional-az,az-work-doc,AstraZeneca,2025,Anthropic _ AZ Partnership Discussion _ July 16 2025 pdf.pdf,C:\Users\alto8\Downloads\Anthropic _ AZ Partnership Discussion _ July 16 2025 pdf.pdf,.pdf,295751,7/14/2025 5:28:01 PM
professional-az,az-work-doc,AstraZeneca,2025,Anthropic _ AZ Partnership Discussion _ July 16 2025.pptx,C:\Users\alto8\Downloads\Anthropic _ AZ Partnership Discussion _ July 16 2025.pptx,.pptx,5508137,7/14/2025 9:41:25 AM
professional-az,az-work-doc,AstraZeneca,,ALXN1850 1mL AI Human Factors HPP Characterization Study.pdf,C:\Users\alto8\Downloads\ALXN1850 1mL AI Human Factors HPP Characterization Study.pdf,.pdf,11219458,7/21/2025 10:23:17 AM
professional-az,az-work-doc,AstraZeneca,,Draft White paper Generative AI for AZ Patient Safety for comments (2).docx,C:\Users\alto8\Downloads\Draft White paper Generative AI for AZ Patient Safety for comments (2).docx,.docx,40477,7/22/2024 10:29:22 AM
professional-az,az-work-doc,AstraZeneca,,Draft White paper Generative AI for AZ Patient Safety 1.0.docx,C:\Users\alto8\Downloads\Draft White paper Generative AI for AZ Patient Safety 1.0.docx,.docx,38211,7/22/2024 10:30:01 AM
professional-az,az-work-doc,AstraZeneca,2025,d3461c00040-SUNFLOWER-V-0.1_25 June 2025-AZ review ERV 09July2025-KS cm-KS-12July-to Soram_SH_17July2025.docx,C:\Users\alto8\Downloads\d3461c00040-SUNFLOWER-V-0.1_25 June 2025-AZ review ERV 09July2025-KS cm-KS-12July-to Soram_SH_17July2025.docx,.docx,2435535,7/23/2025 3:49:08 PM
professional-az,az-work-doc,AstraZeneca,2025-07-22,AstraZeneca Anthropic Strategic Collabroation DRAFT 2025-07-22 AZ comments.docx,C:\Users\alto8\Downloads\AstraZeneca Anthropic Strategic Collabroation DRAFT 2025-07-22 AZ comments.docx,.docx,636277,7/23/2025 9:36:07 PM
professional-az,az-work-doc,AstraZeneca,,Draft Project Charter AstraZeneca Anthropic Strategic Partnership.docx,C:\Users\alto8\Downloads\Draft Project Charter AstraZeneca Anthropic Strategic Partnership.docx,.docx,13368,7/24/2025 10:29:42 AM
professional-az,az-work-doc,AstraZeneca,,Due Diligence-AstraZeneca Anthropic Strategic Partnership.docx,C:\Users\alto8\Downloads\Due Diligence-AstraZeneca Anthropic Strategic Partnership.docx,.docx,33044,7/24/2025 10:30:01 AM
professional-az,az-work-doc,AstraZeneca,2025-07-22,AstraZeneca Anthropic Strategic Collabroation DRAFT 2025-07-22 AZ comments (1).docx,C:\Users\alto8\Downloads\AstraZeneca Anthropic Strategic Collabroation DRAFT 2025-07-22 AZ comments (1).docx,.docx,636277,7/24/2025 10:30:05 AM
professional-az,az-work-doc,AstraZeneca,,ALXN1850 1mL Autoinjector IFU Development Formative Study.docx,C:\Users\alto8\Downloads\ALXN1850 1mL Autoinjector IFU Development Formative Study.docx,.docx,5340787,7/30/2024 11:10:55 AM
professional-az,az-work-doc,AstraZeneca,,AstraZeneca_AR_2023_Financial_Statements.pdf,C:\Users\alto8\Downloads\AstraZeneca_AR_2023_Financial_Statements.pdf,.pdf,2040402,7/30/2024 11:51:54 AM
professional-az,az-work-doc,AstraZeneca,2021,IAP AZ APM 2021 ver 2a virtual_LMihailova.docx,C:\Users\alto8\Downloads\IAP AZ APM 2021 ver 2a virtual_LMihailova.docx,.docx,46530,7/7/2023 11:43:05 AM
professional-az,az-work-doc,AstraZeneca,,AZ Appraisal criteria.xlsx,C:\Users\alto8\Desktop\AZ Appraisal criteria.xlsx,.xlsx,10304,8/11/2023 10:43:31 AM
professional-az,az-work-doc,AstraZeneca,,AZ ILD Keywords.docx,C:\Users\alto8\Downloads\AZ ILD Keywords.docx,.docx,97038,8/12/2022 12:35:21 PM
professional-az,az-work-doc,AstraZeneca,,GCN-EN-US-ALXN-1720-MG-302 Protocol Amendment 1_PA.pdf,C:\Users\alto8\Downloads\GCN-EN-US-ALXN-1720-MG-302 Protocol Amendment 1_PA.pdf,.pdf,6717387,8/12/2024 11:34:45 AM
professional-az,az-work-doc,AstraZeneca,,alxn1720-mg-301 study report (10).docx,C:\Users\alto8\Downloads\alxn1720-mg-301 study report (10).docx,.docx,2414480,8/15/2025 10:15:08 PM
professional-az,az-work-doc,AstraZeneca,,AZ-Amgen 3rd Amended Restated PVA Tezepelumab AMG 157 Draft 5_16Aug2025_AZ Comments.docx,C:\Users\alto8\Downloads\AZ-Amgen 3rd Amended Restated PVA Tezepelumab AMG 157 Draft 5_16Aug2025_AZ Comments.docx,.docx,442308,8/28/2025 9:40:13 AM
professional-az,az-work-doc,AstraZeneca,,HA AZD6414 Syringe and Needle_v2 draft_clean.docx,C:\Users\alto8\Downloads\HA AZD6414 Syringe and Needle_v2 draft_clean.docx,.docx,65842,8/29/2023 10:45:07 AM
professional-az,az-work-doc,AstraZeneca,,DistillerSR Requirements AZ Draft 1.xlsx,C:\Users\alto8\Downloads\DistillerSR Requirements AZ Draft 1.xlsx,.xlsx,57605,8/3/2023 5:18:49 PM
professional-az,az-work-doc,AstraZeneca,,HA AZD6414 Syringe and Needle_v2 draft.docx,C:\Users\alto8\Downloads\HA AZD6414 Syringe and Needle_v2 draft.docx,.docx,66308,8/4/2023 12:21:30 PM
professional-az,az-work-doc,AstraZeneca,,HA AZD6414 Syringe and Needle_v2 draft - Alton edits.docx,C:\Users\alto8\Downloads\HA AZD6414 Syringe and Needle_v2 draft - Alton edits.docx,.docx,67130,8/4/2023 12:25:49 PM
professional-az,az-work-doc,AstraZeneca,,AstraZeneca - Anthropic Partnership Executive Summary.pptx,C:\Users\alto8\Downloads\AstraZeneca - Anthropic Partnership Executive Summary.pptx,.pptx,3558052,8/8/2025 5:43:50 AM
professional-az,az-work-doc,AstraZeneca,,AstraZeneca - Anthropic Partnership Executive Summary.pdf,C:\Users\alto8\Downloads\AstraZeneca - Anthropic Partnership Executive Summary.pdf,.pdf,1274915,8/8/2025 5:51:00 AM
professional-az,az-work-doc,AstraZeneca,2025-07-22,AstraZeneca Anthropic Strategic Collabroation DRAFT 2025-07-22 AZ comments.docx,C:\Users\alto8\Downloads\OneDrive_1_8-8-2025\AstraZeneca Anthropic Strategic Collabroation DRAFT 2025-07-22 AZ comments.docx,.docx,636277,8/8/2025 5:54:19 AM
professional-az,az-work-doc,AstraZeneca,,Draft Project Charter AstraZeneca Anthropic Strategic Partnership.docx,C:\Users\alto8\Downloads\OneDrive_1_8-8-2025\Draft Project Charter AstraZeneca Anthropic Strategic Partnership.docx,.docx,12668,8/8/2025 5:54:19 AM
professional-az,az-work-doc,AstraZeneca,,Due Diligence-AstraZeneca Anthropic Strategic Partnership.docx,C:\Users\alto8\Downloads\OneDrive_1_8-8-2025\Due Diligence-AstraZeneca Anthropic Strategic Partnership.docx,.docx,32921,8/8/2025 5:54:19 AM
professional-az,az-work-doc,AstraZeneca,,AZD6414 Risk review.docx,C:\Users\alto8\Documents\AZD6414 Risk review.docx,.docx,39453,9/11/2023 10:28:33 PM
professional-az,az-work-doc,AstraZeneca,,AZD6414 Risk review (1).docx,C:\Users\alto8\Downloads\AZD6414 Risk review (1).docx,.docx,27884,9/11/2023 4:34:09 PM
professional-az,az-work-doc,AstraZeneca,,ALXN 1720 PFS Preliminary Hazard Analysis.docx,C:\Users\alto8\Downloads\ALXN 1720 PFS Preliminary Hazard Analysis.docx,.docx,153885,9/12/2024 4:49:55 PM
professional-az,az-work-doc,AstraZeneca,,ALXN1850-AI-1mL- Preliminary Hazard Analysis (2).docx,C:\Users\alto8\Downloads\ALXN1850-AI-1mL- Preliminary Hazard Analysis (2).docx,.docx,94985,9/12/2024 4:51:02 PM
professional-az,az-work-doc,AstraZeneca,,Study Conduct and Reporting of AstraZeneca Sponsored Evidence Generation Studies.pdf,C:\Users\alto8\Downloads\PVA Assessment reference folder\Study Conduct and Reporting of AstraZeneca Sponsored Evidence Generation Studies.pdf,.pdf,449856,9/12/2025 1:10:27 PM
professional-az,az-work-doc,AstraZeneca,,AZ style PHA for AZP-3601 .docx,C:\Users\alto8\Downloads\AZ style PHA for AZP-3601 .docx,.docx,96909,9/13/2024 9:56:11 AM
professional-az,az-work-doc,AstraZeneca,,AZ style PHA for AZP-3601 v1.1.docx,C:\Users\alto8\Downloads\AZ style PHA for AZP-3601 v1.1.docx,.docx,96902,9/13/2024 9:56:27 AM
professional-az,az-work-doc,AstraZeneca,,Long-term Follow-Up Study (LOCUS) for Cell or Gene Therapy Clinical Studies at AstraZeneca v1.0.pdf,C:\Users\alto8\Downloads\Long-term Follow-Up Study (LOCUS) for Cell or Gene Therapy Clinical Studies at AstraZeneca v1.0.pdf,.pdf,297125,9/23/2025 12:31:23 PM
professional-az,az-work-doc,AstraZeneca,,AZ style PHA for AZP-3601 v1.1_CL.docx,C:\Users\alto8\Downloads\AZ style PHA for AZP-3601 v1.1_CL.docx,.docx,102185,9/24/2024 12:36:10 PM
professional-az,az-work-doc,AstraZeneca,,ALXN 1720 PFS Preliminary Hazard Analysis (1).docx,C:\Users\alto8\Downloads\ALXN 1720 PFS Preliminary Hazard Analysis (1).docx,.docx,62976,9/24/2024 9:07:31 PM
professional-az,az-work-doc,AstraZeneca,,"Pre-read - 30th Sep, AZ x OpenAI Deep-Dive Clinical Development.pdf","C:\Users\alto8\Downloads\Pre-read - 30th Sep, AZ x OpenAI Deep-Dive Clinical Development.pdf",.pdf,707565,9/26/2025 11:44:52 AM
professional-az,az-work-doc,AstraZeneca,,ALXN1850-AI-1mL- Preliminary Hazard Analysis (3).docx,C:\Users\alto8\Downloads\ALXN1850-AI-1mL- Preliminary Hazard Analysis (3).docx,.docx,94985,9/27/2024 5:01:07 PM
professional-az,az-work-doc,AstraZeneca,,"Pre-read - 30th Sep, AZ x OpenAI Deep-Dive Clinical Development (1).pdf","C:\Users\alto8\Downloads\Pre-read - 30th Sep, AZ x OpenAI Deep-Dive Clinical Development (1).pdf",.pdf,707565,9/28/2025 1:31:07 AM
professional-az,az-work-doc,AstraZeneca,,"Pre-read - 30th Sep, AZ x OpenAI Deep-Dive Clinical Development (2).pdf","C:\Users\alto8\Downloads\Pre-read - 30th Sep, AZ x OpenAI Deep-Dive Clinical Development (2).pdf",.pdf,707565,9/29/2025 7:36:38 AM
professional-az,az-work-doc,AstraZeneca,,20240730_ALXN1720-MG-301_GB-ALXN-202407GLO002305GB_Initial_CT_MEDWATCH Drug (blinded).pdf,C:\Users\alto8\Downloads\20240730_ALXN1720-MG-301_GB-ALXN-202407GLO002305GB_Initial_CT_MEDWATCH Drug (blinded).pdf,.pdf,24021,9/30/2024 9:10:51 AM
professional-az,az-work-doc,AstraZeneca,,AZD6414 Risk review.docx,C:\Users\alto8\Downloads\AZD6414 Risk review.docx,.docx,19098,9/5/2023 11:34:57 AM
professional-az,az-work-doc,AstraZeneca,,AZD6414 Risk review.docx,C:\Users\alto8\Desktop\AZD6414 Risk review.docx,.docx,18386,9/5/2023 9:18:58 AM
professional-az,az-work-doc,AstraZeneca,2025,AZ & Anthropic_ Enterprise _ Aug 27 2025.pdf,C:\Users\alto8\Downloads\AZ & Anthropic_ Enterprise _ Aug 27 2025.pdf,.pdf,3526982,9/5/2025 12:18:17 PM
professional-az,az-work-doc,AstraZeneca,,distillersr-Template_-_AstraZeneca_2023-09-06-13-52-28.csv,C:\Users\alto8\Downloads\distillersr-Template_-_AstraZeneca_2023-09-06-13-52-28.csv,.csv,966,9/6/2023 9:52:29 AM
professional-az,az-work-doc,AstraZeneca,,distillersr-Template_-_AstraZeneca_2023-09-06-13-54-52.csv,C:\Users\alto8\Downloads\distillersr-Template_-_AstraZeneca_2023-09-06-13-54-52.csv,.csv,966,9/6/2023 9:54:54 AM
professional-az,cioms-regulatory,,,CIOMS-WG-XIV_Draft-report-for-Public-Consultation_1May2025-1.pdf,C:\Users\alto8\Downloads\CIOMS-WG-XIV_Draft-report-for-Public-Consultation_1May2025-1.pdf,.pdf,2654828,4/1/2026 12:25:01 PM
professional-az,cioms-regulatory,,,CIOMS-WG-XIV_Draft-report-for-Public-Consultation_1May2025.pdf,C:\Users\alto8\Downloads\CIOMS-WG-XIV_Draft-report-for-Public-Consultation_1May2025.pdf,.pdf,2651425,5/1/2025 10:19:21 AM
professional-az,cioms-regulatory,,,CIOMS-WG-XIV_CommentForm_11Apr2025.docx,C:\Users\alto8\Downloads\CIOMS-WG-XIV_CommentForm_11Apr2025.docx,.docx,54250,6/9/2025 9:27:02 AM
professional-az,eu-regulatory,,2022,Template-MDCG-2022-21-PSUR-Template.docx,C:\Users\alto8\Downloads\Template-MDCG-2022-21-PSUR-Template.docx,.docx,71602,10/13/2023 10:59:49 AM
professional-az,eu-regulatory,,2022,Template-MDCG-2022-21-PSUR-Template (1).docx,C:\Users\alto8\Downloads\Template-MDCG-2022-21-PSUR-Template (1).docx,.docx,71602,10/13/2023 11:04:39 AM
professional-az,eu-regulatory,,,mdcg_2021-8_annex6_0.docx,C:\Users\alto8\Downloads\mdcg_2021-8_annex6_0.docx,.docx,55803,10/30/2023 11:56:35 AM
professional-az,eu-regulatory,,,mdcg_2021-8_annex6_0 (1).docx,C:\Users\alto8\Downloads\mdcg_2021-8_annex6_0 (1).docx,.docx,55803,10/30/2023 11:57:50 AM
professional-az,eu-regulatory,,2020,07 MDCG 2020-7 Guidance on PMCF Plan Template.pdf,C:\Users\alto8\Downloads\07 MDCG 2020-7 Guidance on PMCF Plan Template.pdf,.pdf,722386,12/4/2023 10:05:00 AM
professional-az,eu-regulatory,,,md_mdcg_2020_5_guidance_clinical_evaluation_equivalence_en.pdf,C:\Users\alto8\Downloads\md_mdcg_2020_5_guidance_clinical_evaluation_equivalence_en.pdf,.pdf,1154402,12/5/2022 8:57:30 AM
professional-az,eu-regulatory,,,md_mdcg_2020_6_guidance_sufficient_clinical_evidence_en_0.pdf,C:\Users\alto8\Downloads\md_mdcg_2020_6_guidance_sufficient_clinical_evidence_en_0.pdf,.pdf,881331,12/5/2022 8:57:51 AM
professional-az,eu-regulatory,,,WI-0019420_Periodic Safety Update Report (PSUR) for EU MDR_v1.docx,C:\Users\alto8\Downloads\WI-0019420_Periodic Safety Update Report (PSUR) for EU MDR_v1.docx,.docx,41784,4/25/2024 7:37:27 PM
professional-az,fda-regulatory,,,FDA guidance on DHT.pdf,C:\Users\alto8\Downloads\FDA guidance on DHT.pdf,.pdf,470658,5/22/2024 11:13:00 AM
professional-az,fda-regulatory,,,Clinical support software FDA draft guidance.pdf,C:\Users\alto8\Documents\Clinical support software FDA draft guidance.pdf,.pdf,627454,9/6/2022 9:54:04 AM
professional-az,locus-ltfu,AstraZeneca,,LTFU Round-table and follow-up from initial discussions.docx,C:\Users\alto8\Downloads\LTFU Round-table and follow-up from initial discussions.docx,.docx,1623723,11/7/2025 8:34:58 AM
professional-az,locus-ltfu,AstraZeneca,,ASSURE_LTFU_Digital_Solution_Cost_Model_v0_2.xlsx,C:\Users\alto8\Downloads\ASSURE_LTFU_Digital_Solution_Cost_Model_v0_2.xlsx,.xlsx,15339,12/8/2025 10:16:56 PM
professional-az,locus-ltfu,AstraZeneca,,ASSURE_LTFU_Summary_Slide.pptx,C:\Users\alto8\Downloads\ASSURE_LTFU_Summary_Slide.pptx,.pptx,29211,12/8/2025 10:20:12 PM
professional-az,locus-ltfu,AstraZeneca,,ASSURE_LTFU_Digital_Solution_Cost_Model_v0_1.xlsx,C:\Users\alto8\Downloads\ASSURE_LTFU_Digital_Solution_Cost_Model_v0_1.xlsx,.xlsx,20273,12/8/2025 9:46:05 PM
professional-az,locus-ltfu,AstraZeneca,,ASSURE_LTFU_Phased_Plan_v0_2.xlsx,C:\Users\alto8\Downloads\ASSURE_LTFU_Phased_Plan_v0_2.xlsx,.xlsx,8714,12/9/2025 2:19:21 PM
professional-az,locus-ltfu,AstraZeneca,,ASSURE_LTFU_Phased_Summary_Slide_v0_1.pptx,C:\Users\alto8\Downloads\ASSURE_LTFU_Phased_Summary_Slide_v0_1.pptx,.pptx,29134,12/9/2025 2:19:51 PM
professional-az,locus-ltfu,AstraZeneca,,ASSURE_LTFU_MVP_Path_Model_v0_1.xlsx,C:\Users\alto8\Downloads\ASSURE_LTFU_MVP_Path_Model_v0_1.xlsx,.xlsx,10487,12/9/2025 9:14:46 PM
professional-az,locus-ltfu,AstraZeneca,,ASSURE_LTFU_MVP_Path_Slide_v0_1.pptx,C:\Users\alto8\Downloads\ASSURE_LTFU_MVP_Path_Slide_v0_1.pptx,.pptx,29287,12/9/2025 9:14:59 PM
professional-az,locus-ltfu,AstraZeneca,,ASSURE_LTFU_MVP_Path_Model_v0_1 (1).xlsx,C:\Users\alto8\Downloads\ASSURE_LTFU_MVP_Path_Model_v0_1 (1).xlsx,.xlsx,10487,12/9/2025 9:16:42 PM
professional-az,locus-ltfu,AstraZeneca,,ASSURE_LTFU_MVP_Path_Summary_v1.xlsx,C:\Users\alto8\Downloads\ASSURE_LTFU_MVP_Path_Summary_v1.xlsx,.xlsx,5588,12/9/2025 9:31:46 PM
professional-az,locus-ltfu,AstraZeneca,,ASSURE_LTFU_MVP_Path_FullModel_v1.xlsx,C:\Users\alto8\Downloads\ASSURE_LTFU_MVP_Path_FullModel_v1.xlsx,.xlsx,6718,12/9/2025 9:42:50 PM
professional-az,locus-ltfu,AstraZeneca,,ASSURE_LTFU_MVP_Path_Slide_v0_2.pptx,C:\Users\alto8\Downloads\ASSURE_LTFU_MVP_Path_Slide_v0_2.pptx,.pptx,43084,12/9/2025 9:44:13 PM
professional-az,locus-ltfu,AstraZeneca,2024,2024-04-30_BARB_Locus-LTFU Overview_Pre reads.pptx,C:\Users\alto8\Downloads\2024-04-30_BARB_Locus-LTFU Overview_Pre reads.pptx,.pptx,5540915,9/23/2025 12:36:30 PM
professional-az,pharmacovigilance,AstraZeneca,,GVP Manual for pateint safety global markets.pdf,C:\Users\alto8\Downloads\GVP Manual for pateint safety global markets.pdf,.pdf,1435369,10/2/2025 8:57:25 PM
professional-az,pharmacovigilance,AstraZeneca,,GVP Manual for pateint safety global markets.pdf,C:\Users\alto8\Downloads\Anthropic Package\GVP Manual for pateint safety global markets.pdf,.pdf,1435369,10/2/2025 8:57:26 PM
professional-az,pharmacovigilance,AstraZeneca,,guideline-good-pharmacovigilance-practices-module-ii-pharmacovigilance-system-master-file-rev-2_en.pdf,C:\Users\alto8\Downloads\guideline-good-pharmacovigilance-practices-module-ii-pharmacovigilance-system-master-file-rev-2_en.pdf,.pdf,348885,10/2/2025 8:57:34 PM
professional-az,pharmacovigilance,AstraZeneca,,guideline-good-pharmacovigilance-practices-module-ii-pharmacovigilance-system-master-file-rev-2_en.pdf,C:\Users\alto8\Downloads\Anthropic Package\guideline-good-pharmacovigilance-practices-module-ii-pharmacovigilance-system-master-file-rev-2_en.pdf,.pdf,348885,10/2/2025 8:57:36 PM
professional-az,pharmacovigilance,AstraZeneca,,PV expert draft.txt,C:\Users\alto8\Downloads\PV expert draft.txt,.txt,6563,10/28/2025 11:20:48 AM
professional-az,pharmacovigilance,AstraZeneca,2021,Perez 2021 Incidence of adverse events with therapies targeting HER2-positive metastatic breast cancer a literature review.pdf,C:\Users\alto8\Downloads\Perez 2021 Incidence of adverse events with therapies targeting HER2-positive metastatic breast cancer a literature review.pdf,.pdf,2131743,10/7/2022 10:24:11 AM
professional-az,pharmacovigilance,AstraZeneca,,AI and pharmacovigilance proposal - IHI Call 11-03feb25.pptx,C:\Users\alto8\Downloads\AI and pharmacovigilance proposal - IHI Call 11-03feb25.pptx,.pptx,2621910,2/12/2025 10:10:42 AM
professional-az,pharmacovigilance,AstraZeneca,,Innovative Health Initiative; AI in PV project proposal.eml,C:\Users\alto8\Downloads\Innovative Health Initiative; AI in PV project proposal.eml,.eml,3640695,2/6/2025 3:02:03 PM
professional-az,pharmacovigilance,AstraZeneca,,guideline-good-pharmacovigilance-practices-gvp-module-vii-periodic-safety-update-report_en.pdf,C:\Users\alto8\Downloads\guideline-good-pharmacovigilance-practices-gvp-module-vii-periodic-safety-update-report_en.pdf,.pdf,1516490,3/14/2024 5:15:25 PM
professional-az,pharmacovigilance,AstraZeneca,,AI and pharmacovigilance proposal - IHI Call 11-03feb25 (2).pptx,C:\Users\alto8\Downloads\AI and pharmacovigilance proposal - IHI Call 11-03feb25 (2).pptx,.pptx,2621910,3/21/2025 1:47:33 PM
professional-az,pharmacovigilance,AstraZeneca,2024,Desai 2024 Artificial intelligence in pharmacovigilance – Opportunities.pdf,C:\Users\alto8\Downloads\Desai 2024 Artificial intelligence in pharmacovigilance – Opportunities.pdf,.pdf,753965,3/23/2025 10:44:58 PM
professional-az,pharmacovigilance,AstraZeneca,,AI and pharmacovigilance proposal - IHI Call 11-03feb25 (1).pptx,C:\Users\alto8\Downloads\AI and pharmacovigilance proposal - IHI Call 11-03feb25 (1).pptx,.pptx,2621910,3/6/2025 10:35:40 AM
professional-az,pharmacovigilance,AstraZeneca,,Datopotamab Deruxtecan_ Safety Signal Overview_.docx,C:\Users\alto8\Downloads\Datopotamab Deruxtecan_ Safety Signal Overview_.docx,.docx,6230938,4/10/2025 11:03:22 AM
professional-az,pharmacovigilance,AstraZeneca,,"Detection, Management and Review of Safety Signals.docx","C:\Users\alto8\Downloads\Detection, Management and Review of Safety Signals.docx",.docx,196826,4/17/2024 10:52:22 PM
professional-az,pharmacovigilance,AstraZeneca,,AI for Pharmacovigilance Advancement_.docx,C:\Users\alto8\Downloads\AI for Pharmacovigilance Advancement_.docx,.docx,6247154,4/22/2025 9:20:33 AM
professional-az,pharmacovigilance,AstraZeneca,,AI for Pharmacovigilance Advancement_ (1).docx,C:\Users\alto8\Downloads\AI for Pharmacovigilance Advancement_ (1).docx,.docx,6247154,4/22/2025 9:25:31 AM
professional-az,pharmacovigilance,AstraZeneca,,Safety and PV AI Industry Forum - Idea - Pistoia 4 – Copie.docx,C:\Users\alto8\Downloads\Safety and PV AI Industry Forum - Idea - Pistoia 4 – Copie.docx,.docx,40636,5/15/2025 9:14:44 AM
professional-az,pharmacovigilance,AstraZeneca,,R&D Tx - AI Sprint - Agentic LIterature Review System for Real time Safety signal analysis.pptx,C:\Users\alto8\Downloads\OneDrive_1_5-19-2025\R&D Tx - AI Sprint - Agentic LIterature Review System for Real time Safety signal analysis.pptx,.pptx,4518770,5/19/2025 7:14:15 PM
professional-az,pharmacovigilance,AstraZeneca,,R&D Tx - AI Sprint - Improving Adverse Event Reporting.pptx,C:\Users\alto8\Downloads\OneDrive_1_5-19-2025\R&D Tx - AI Sprint - Improving Adverse Event Reporting.pptx,.pptx,4519998,5/19/2025 7:14:16 PM
professional-az,pharmacovigilance,AstraZeneca,,Pharmacovigilance Systems Governance and Change Management.docx,C:\Users\alto8\Downloads\Pharmacovigilance Systems Governance and Change Management.docx,.docx,166302,6/13/2024 8:44:15 AM
professional-az,pharmacovigilance,AstraZeneca,,guideline-good-pharmacovigilance-practices-module-v-risk-management-systems-rev-2_en.pdf,C:\Users\alto8\Downloads\guideline-good-pharmacovigilance-practices-module-v-risk-management-systems-rev-2_en.pdf,.pdf,582454,6/18/2024 12:00:58 PM
professional-az,pharmacovigilance,AstraZeneca,,Pharmacovigilance AI Workforce Evolution_.docx,C:\Users\alto8\Downloads\Pharmacovigilance AI Workforce Evolution_.docx,.docx,6224844,7/23/2025 5:21:26 PM
professional-az,pharmacovigilance,AstraZeneca,,"Dyne - Senior Director, Drug Safety & PV.docx","C:\Users\alto8\Downloads\Dyne - Senior Director, Drug Safety & PV.docx",.docx,680951,7/9/2025 9:43:35 PM
professional-az,pharmacovigilance,AstraZeneca,2025,PV+Competency+Assessment+References+-+June+2025.pdf,C:\Users\alto8\Downloads\PV+Competency+Assessment+References+-+June+2025.pdf,.pdf,166364,9/12/2025 12:12:36 PM
professional-az,pharmacovigilance,AstraZeneca,,"Detection, Management and Review of Safety Signals.pdf","C:\Users\alto8\Downloads\PVA Assessment reference folder\Detection, Management and Review of Safety Signals.pdf",.pdf,345331,9/12/2025 1:10:26 PM
professional-az,pharmacovigilance,AstraZeneca,,ARGUS Management of Personal Data in the Pharmacovigilance Databases.pdf,C:\Users\alto8\Downloads\PVA Assessment reference folder\ARGUS Management of Personal Data in the Pharmacovigilance Databases.pdf,.pdf,259421,9/12/2025 1:10:27 PM
professional-az,pharmacovigilance,AstraZeneca,,EU and UK Qualified Person Responsible for Pharmacovigilance (QPPV).pdf,C:\Users\alto8\Downloads\PVA Assessment reference folder\EU and UK Qualified Person Responsible for Pharmacovigilance (QPPV).pdf,.pdf,246835,9/12/2025 1:10:27 PM
professional-az,pharmacovigilance,AstraZeneca,,Management of Pharmacovigilance Activities for Products of Local Opportunity (PoLOs).pdf,C:\Users\alto8\Downloads\PVA Assessment reference folder\Management of Pharmacovigilance Activities for Products of Local Opportunity (PoLOs).pdf,.pdf,236133,9/12/2025 1:10:27 PM
professional-az,pharmacovigilance,AstraZeneca,,Management of Pharmacovigilance Agreements.pdf,C:\Users\alto8\Downloads\PVA Assessment reference folder\Management of Pharmacovigilance Agreements.pdf,.pdf,299393,9/12/2025 1:10:28 PM
professional-az,pharmacovigilance,AstraZeneca,,Routine Detection and Management of Safety Signals.pdf,C:\Users\alto8\Downloads\PVA Assessment reference folder\Routine Detection and Management of Safety Signals.pdf,.pdf,396326,9/12/2025 1:10:28 PM
professional-az,pharmacovigilance,AstraZeneca,,GVP Manual for pateint safety global markets.pdf,C:\Users\alto8\Downloads\PVA Assessment reference folder\Additional references\GVP Manual for pateint safety global markets.pdf,.pdf,1435369,9/12/2025 1:12:14 PM
professional-az,pharmacovigilance,AstraZeneca,,guideline-good-pharmacovigilance-practices-module-ii-pharmacovigilance-system-master-file-rev-2_en.pdf,C:\Users\alto8\Downloads\PVA Assessment reference folder\Additional references\guideline-good-pharmacovigilance-practices-module-ii-pharmacovigilance-system-master-file-rev-2_en.pdf,.pdf,348885,9/12/2025 1:14:59 PM
professional-az,pharmacovigilance,AstraZeneca,,guideline-good-pharmacovigilance-practices-gvp-module-ix-signal-management-rev-1_en.pdf,C:\Users\alto8\Downloads\PVA Assessment reference folder\Additional references\guideline-good-pharmacovigilance-practices-gvp-module-ix-signal-management-rev-1_en.pdf,.pdf,290012,9/12/2025 1:15:03 PM
professional-az,pharmacovigilance,AstraZeneca,,guideline-good-pharmacovigilance-practices-module-v-risk-management-systems-rev-2_en.pdf,C:\Users\alto8\Downloads\PVA Assessment reference folder\Additional references\guideline-good-pharmacovigilance-practices-module-v-risk-management-systems-rev-2_en.pdf,.pdf,582454,9/12/2025 1:15:08 PM
professional-az,pharmacovigilance,AstraZeneca,,guideline-good-pharmacovigilance-practices-module-vi-management-and-reporting-adverse-reactions-medicinal-products-rev-1-superseded_en.pdf,C:\Users\alto8\Downloads\PVA Assessment reference folder\Additional references\guideline-good-pharmacovigilance-practices-module-vi-management-and-reporting-adverse-reactions-medicinal-products-rev-1-superseded_en.pdf,.pdf,1030753,9/12/2025 1:15:15 PM
professional-az,pharmacovigilance,AstraZeneca,,guideline-good-pharmacovigilance-practices-gvp-module-vii-periodic-safety-update-report_en.pdf,C:\Users\alto8\Downloads\PVA Assessment reference folder\Additional references\guideline-good-pharmacovigilance-practices-gvp-module-vii-periodic-safety-update-report_en.pdf,.pdf,1516490,9/12/2025 1:15:19 PM
